,Price per sqft,Price,Area,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Average_price_per_sq_ft,Andheri,Badlapur,Boisar,Borivali,Chembur,Dahisar,Dombivli,Ghatkopar,Goregaon,Kalyan,Kamothe,Kandivali,Kharghar,Malad,Mira Road,Mulund,Naigaon,Nala Sopara,Panvel,Parle,Powai,Taloja,Thane,Ulwe,Vasai,Virar
815,17777.777777777777,16000000,900,2,0,1,1,1,1,1,1,0,1,0,0,1,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,15333.333333333334,23000000,1500,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,18111.11,16299999,900,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,17374.99875,13899999,800,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,23333.333333333332,21000000,900,2,0,1,0,0,0,1,1,0,1,0,0,1,1,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,22222.222222222223,20000000,900,2,0,1,1,1,1,1,1,0,1,0,0,1,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,23333.333333333332,21000000,900,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,15416.666666666666,18500000,1200,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,22777.777777777777,20500000,900,2,0,1,1,1,1,1,1,0,1,0,0,1,1,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,24509.803921568626,12500000,510,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,16417.910447761195,11000000,670,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,24375.0,19500000,800,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,15450.643776824034,18000000,1165,3,0,1,1,1,0,1,0,1,1,0,0,1,1,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,10926.829268292682,11200000,1025,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,6888.888888888889,3100000,450,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,8333.333333333334,7500000,900,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,7462.686567164179,4500000,603,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,10074.626865671642,13500000,1340,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,10322.58064516129,16000000,1550,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,9482.758620689656,11000000,1160,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,10000.0,6500000,650,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,9180.327868852459,5600000,610,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,8372.093023255815,7200000,860,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,8593.75,5500000,640,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,10714.285714285714,6000000,560,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,10476.190476190477,13200000,1260,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,7058.823529411765,6000000,850,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,10502.28310502283,11500000,1095,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,10000.0,15000000,1500,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,10000.0,5000000,500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,8818.897637795275,5600000,635,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,7540.983606557377,4600000,610,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,8920.18779342723,9500000,1065,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,10151.878497202239,12700000,1251,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,8920.18779342723,9500000,1065,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,10606.060606060606,14000000,1320,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,9242.957746478873,10500000,1136,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,8800.0,9900000,1125,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,9767.441860465116,10500000,1075,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,9523.809523809523,7000000,735,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,7666.666666666667,4600000,600,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,8000.0,8000000,1000,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,9906.542056074766,10600000,1070,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,9729.27241962775,11500000,1182,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,11525.795828759605,10500000,911,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,11288.888888888889,12700000,1125,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,9658.536585365853,9900000,1025,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,6846.846846846847,3800000,555,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,6000.0,3600000,600,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,6727.272727272727,3700000,550,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,5000.0,3000000,600,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,8000.0,7600000,950,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,22418.478260869564,33000000,1472,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,5675.675675675676,2100000,370,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,11188.811188811189,8000000,715,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,11857.707509881422,21000000,1771,3,0,1,1,1,1,1,1,1,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,15454.545454545454,25500000,1650,3,1,0,1,1,0,1,0,0,0,1,0,1,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,9696.969696969696,16000000,1650,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,7971.014492753623,5500000,690,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,15931.372549019608,13000000,816,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,9876.543209876543,8000000,810,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,8500.0,8500000,1000,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,11600.0,14500000,1250,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,14778.01268498943,6990000,473,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,8500.0,8500000,1000,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,13779.527559055117,14000000,1016,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,12738.853503184713,10000000,785,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,10077.519379844962,13000000,1290,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,9372.453137734312,11500000,1227,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,10736.196319018405,17500000,1630,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,11666.666666666666,14000000,1200,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,11666.666666666666,14000000,1200,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,12666.666666666666,19000000,1500,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,15619.047619047618,8200000,525,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,22222.222222222223,12000000,540,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,5333.333333333333,2800000,525,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,21481.48148148148,29000000,1350,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,9725.906277630416,11000000,1131,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,6785.714285714285,9500000,1400,3,0,1,1,1,1,1,0,1,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,8125.0,6500000,800,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,7400.0,3700000,500,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,11666.666666666666,10500000,900,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,11428.57142857143,12000000,1050,2,0,1,1,1,0,1,0,1,0,1,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,6938.775510204082,8500000,1225,3,0,1,1,1,1,1,0,1,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,16363.636363636364,18000000,1100,2,0,1,1,1,1,1,0,1,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,17857.14285714286,25000000,1400,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,14000.0,14000000,1000,2,0,1,1,1,1,1,0,1,0,1,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,20270.27027027027,30000000,1480,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,8260.869565217392,9500000,1150,2,0,1,1,1,1,1,0,1,1,1,0,1,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,8608.695652173914,9900000,1150,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,10882.35294117647,18500000,1700,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,8078.817733990148,8200000,1015,2,0,0,1,1,1,1,0,0,1,1,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,8086.95652173913,9300000,1150,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,7733.333333333333,5800000,750,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,7888.888888888889,14200000,1800,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,9657.320872274144,15500000,1605,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,7596.153846153846,7900000,1040,2,0,1,1,1,1,1,1,0,1,1,0,1,1,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,6645.569620253164,10500000,1580,3,0,1,1,1,1,1,1,0,1,1,0,0,1,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,8764.940239043824,11000000,1255,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,8030.30303030303,5300000,660,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,6392.405063291139,10100000,1580,3,0,1,1,1,1,1,1,0,1,1,0,0,1,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,9090.90909090909,10000000,1100,2,0,1,1,1,0,1,1,0,0,0,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11304.347826086956,13000000,1150,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,10061.781994704324,11399999,1133,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,22136.33169360506,31500000,1423,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,15533.333333333334,23300000,1500,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,22727.272727272728,10000000,440,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,7368.421052631579,3500000,475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,12266.666666666666,9200000,750,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,25833.333333333332,15500000,600,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,12500.0,8000000,640,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,10958.90410958904,7200000,657,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,13636.363636363636,7500000,550,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,13750.954927425515,18000000,1309,3,1,1,0,1,0,1,1,0,1,1,1,0,1,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,8756.756756756757,16200000,1850,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,22794.117647058825,15500000,680,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,17045.454545454544,15000000,880,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,20289.855072463768,14000000,690,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,14210.526315789473,13500000,950,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,24864.864864864863,23000000,925,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,11538.461538461539,7500000,650,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,9090.90909090909,9000000,990,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,10655.737704918032,6500000,610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,9925.558312655086,8000000,806,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,18095.238095238095,19000000,1050,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,16946.564885496184,11100000,655,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,7916.666666666667,9500000,1200,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,12857.142857142857,13500000,1050,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,13483.14606741573,18000000,1335,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
